tanggal,judul,link
2021-03-10,[SALAH] Menghirup Uap Panas Teh Herbal Dapat Mencegah dan Menyembuhkan COVID-19,https://covid19.go.id/p/hoax-buster/salah-menghirup-uap-panas-teh-herbal-dapat-mencegah-dan-menyembuhkan-covid-19
2021-03-07,[SALAH] Pesan Berantai Video “Potensi Bahaya Vaksin COVID-19”,https://covid19.go.id/p/hoax-buster/salah-pesan-berantai-video-potensi-bahaya-vaksin-covid-19
2021-03-07,[SALAH] Uap Panas Hasil Rebusan Daun Jambu dapat Mengobati Covid-19,https://covid19.go.id/p/hoax-buster/salah-uap-panas-hasil-rebusan-daun-jambu-dapat-mengobati-covid-19
2021-03-07,[SALAH] Vaksin Moderna Dirancang untuk Mengubah DNA Manusia,https://covid19.go.id/p/hoax-buster/salah-vaksin-moderna-dirancang-untuk-mengubah-dna-manusia
2021-03-06,[SALAH] Pemberian Vaksin Covid-19 oleh Badan Litbangkes,https://covid19.go.id/p/hoax-buster/salah-pemberian-vaksin-covid-19-oleh-badan-litbangkes
2021-03-05,[SALAH] “kenapa semua nya meninggal dengan ciri ciri penyebab yg sama seperti korban vaksin Covid-19 lain di luar negeri”,https://covid19.go.id/p/hoax-buster/salah-kenapa-semua-nya-meninggal-dengan-ciri-ciri-penyebab-yg-sama-seperti-korban-vaksin-covid-19-lain-di-luar-negeri
2021-03-05,[SALAH] Link Program Bantuan Pulsa 200 Ribu dan Kuota 75 GB,https://covid19.go.id/p/hoax-buster/salah-link-program-bantuan-pulsa-200-ribu-dan-kuota-75-gb
2021-03-04,[SALAH] Vaksinasi di PPSDMK Cukup Bawa KTP Sebagai Syarat,https://covid19.go.id/p/hoax-buster/salah-vaksinasi-di-ppsdmk-cukup-bawa-ktp-sebagai-syarat
2021-03-03,[SALAH] Masa Lockdown di Kanada Berakhir Sejak 1 Maret 2021,https://covid19.go.id/p/hoax-buster/salah-masa-lockdown-di-kanada-berakhir-sejak-1-maret-2021
2021-03-01,"[SALAH] “Anosmia Bukan Gejala khas Virus, Minum aja Mecobalamin 5 cap setiap 1 jam sampai diare ringan”",https://covid19.go.id/p/hoax-buster/salah-anosmia-bukan-gejala-khas-virus-minum-aja-mecobalamin-5-cap-setiap-1-jam-sampai-diare-ringan
2021-02-27,"[SALAH] Bantuan 3,5 Juta dari Pemerintah untuk Seluruh Pemilik E-KTP",https://covid19.go.id/p/hoax-buster/salah-bantuan-35-juta-dari-pemerintah-untuk-seluruh-pemilik-e-ktp
2021-02-27,[SALAH] Akun WhatsApp Juru Bicara Vaksinasi Covid-19 Meminta Sejumlah Dana,https://covid19.go.id/p/hoax-buster/salah-akun-whatsapp-juru-bicara-vaksinasi-covid-19-meminta-sejumlah-dana
2021-02-26,[SALAH] Demonstrasi Memprotes Kebijakan Covid-19 di Romania,https://covid19.go.id/p/hoax-buster/salah-demonstrasi-memprotes-kebijakan-covid-19-di-romania
2021-02-25,[SALAH] Memakai Masker Secara Terus Menerus Akan Menyebabkan Kanker Paru-Paru,https://covid19.go.id/p/hoax-buster/salah-memakai-masker-secara-terus-menerus-akan-menyebabkan-kanker-paru-paru
2021-02-24,[SALAH] Foto Efek Samping Yang Dialami Setelah Vaksinasi Moderna Covid-19,https://covid19.go.id/p/hoax-buster/salah-foto-efek-samping-yang-dialami-setelah-vaksinasi-moderna-covid-19
2021-02-23,[SALAH] Menteri Agama Tandatangani Surat Larangan Sholat Jumat,https://covid19.go.id/p/hoax-buster/salah-menteri-agama-tandatangani-surat-larangan-sholat-jumat
2021-02-23,[SALAH] Pernyataan Ketua Satgas Covid terkait Hirup Uap Air Panas Membunuh Virus Corona,https://covid19.go.id/p/hoax-buster/salah-pernyataan-ketua-satgas-covid-terkait-hirup-uap-air-panas-membunuh-virus-corona
2021-02-22,"Awas Hoaks - ""Setelah Divaksin Maka Kasus HIV dan Kanker Akan Meledak""",https://covid19.go.id/p/hoax-buster/awas-hoaks-setelah-divaksin-maka-kasus-hiv-dan-kanker-akan-meledak
2021-02-20,[SALAH] “setelah di vaksin maka kasus HIV dan kanker akan meledak”,https://covid19.go.id/p/hoax-buster/salah-setelah-di-vaksin-maka-kasus-hiv-dan-kanker-akan-meledak
2021-02-20,[SALAH] “wabah flu Spanyol penyebabnya bukan virus melainkan gejala pneumonia oleh bakteri akibat oleh karena adanya wajib masker”,https://covid19.go.id/p/hoax-buster/salah-wabah-flu-spanyol-penyebabnya-bukan-virus-melainkan-gejala-pneumonia-oleh-bakteri-akibat-oleh-karena-adanya-wajib-masker
2021-02-19,Awas Hoaks: Jambu Kristal Putih Dapat Menangkal COVID-19,https://covid19.go.id/p/hoax-buster/awas-hoaks-jambu-kristal-putih-dapat-menangkal-covid-19
2021-02-18,"[SALAH] “TERKUAK, Ternyata Jemaah Haji Indonesia Ditolak Bukan Karena Covid 19”",https://covid19.go.id/p/hoax-buster/salah-terkuak-ternyata-jemaah-haji-indonesia-ditolak-bukan-karena-covid-19
2021-02-17,[SALAH] Jambu Kristal Putih Dapat Menangkal Covid-19,https://covid19.go.id/p/hoax-buster/salah-jambu-kristal-putih-dapat-menangkal-covid-19
2021-02-16,[SALAH] Jokowi Berada dalam Kerumunan,https://covid19.go.id/p/hoax-buster/salah-jokowi-berada-dalam-kerumunan
2021-02-16,"Awas Disinformasi - “Yang bikin banyak positif bukan acara pernikahannya, tapi testnya”",https://covid19.go.id/p/hoax-buster/awas-disinformasi-yang-bikin-banyak-positif-bukan-acara-pernikahannya-tapi-testnya
2021-02-15,Awas Hoaks - Rutin Minum Air Hangat 4 kali Sehari Dapat Menyembuhkan COVID-19,https://covid19.go.id/p/hoax-buster/awas-hoaks-rutin-minum-air-hangat-4-kali-sehari-dapat-menyembuhkan-covid-19
2021-02-14,"[SALAH] “Covid-19 BUKAN Virus, Sumber : Kementerian Kesehatan Italy”",https://covid19.go.id/p/hoax-buster/salah-covid-19-bukan-virus-sumber-kementerian-kesehatan-italy
2021-02-13,Awas Hoaks - Perpanjangan BLT 2021 dari Kementerian Keuangan dengan Klik Link Tertentu,https://covid19.go.id/p/hoax-buster/awas-hoaks-perpanjangan-blt-2021-dari-kementerian-keuangan-dengan-klik-link-tertentu
2021-02-12,Awas Disinformasi - WHO Anjurkan Tak lagi Menggunakan Masker di Tahun 2021,https://covid19.go.id/p/hoax-buster/awas-disinformasi-who-anjurkan-tak-lagi-menggunakan-masker-di-tahun-2021
2021-02-12,[SALAH] Kondisi Seorang Remaja Perempuan Setelah Vaksinasi Covid-19,https://covid19.go.id/p/hoax-buster/salah-kondisi-seorang-remaja-perempuan-setelah-vaksinasi-covid-19
2021-02-12,[SALAH] “Pada ngeyel pakai masker itu kalau sakit aja. Panduan WHO sudah berubah d sini masiiiih aja 3M sampai setahun”,https://covid19.go.id/p/hoax-buster/salah-pada-ngeyel-pakai-masker-itu-kalau-sakit-aja-panduan-who-sudah-berubah-d-sini-masiiiih-aja-3m-sampai-setahun
2021-02-12,"[SALAH] “Yang bikin banyak positif bukan acara pernikahannya, tapi testnya”",https://covid19.go.id/p/hoax-buster/salah-yang-bikin-banyak-positif-bukan-acara-pernikahannya-tapi-testnya
2021-02-11,[SALAH] Vietnam Tanpa Kasus Kematian Akibat Covid-19 karena Campuran Teh Panas dan Lemon,https://covid19.go.id/p/hoax-buster/salah-vietnam-tanpa-kasus-kematian-akibat-covid-19-karena-campuran-teh-panas-dan-lemon
2021-02-11,[SALAH] Ustadz Maaher Meninggal Karena Disuntik Paksa di Penjara,https://covid19.go.id/p/hoax-buster/salah-ustadz-maaher-meninggal-karena-disuntik-paksa-di-penjara
2021-02-11,[SALAH] Surat Tim Publikasi Dirgahayu HUT Ke 28 Tahun Kota Tangerang,https://covid19.go.id/p/hoax-buster/salah-surat-tim-publikasi-dirgahayu-hut-ke-28-tahun-kota-tangerang
2021-02-11,[SALAH] Kematian Ustadz Maaher akibat Disuntik Vaksin,https://covid19.go.id/p/hoax-buster/salah-kematian-ustadz-maaher-akibat-disuntik-vaksin
2021-02-10,[SALAH] Minum Air Hangat 4 Kali Sehari Dapat Menyembuhkan Covid-19,https://covid19.go.id/p/hoax-buster/salah-minum-air-hangat-4-kali-sehari-dapat-menyembuhkan-covid-19
2021-02-09,Hoaks: Bantuan Pulsa dan Kuota dari Kominfo selama Pandemi,https://covid19.go.id/p/hoax-buster/hoaks-bantuan-pulsa-dan-kuota-dari-kominfo-selama-pandemi
2021-02-09,"[SALAH] “SETAHUN Koma di Rumah Sakit, Begitu Siuman Pria Ini Syok Orang-orang Tercinta Meninggal karena Covid”",https://covid19.go.id/p/hoax-buster/salah-setahun-koma-di-rumah-sakit-begitu-siuman-pria-ini-syok-orang-orang-tercinta-meninggal-karena-covid
2021-02-07,[SALAH] Bantuan Pulsa 200 Ribu dan Kuota 75 Gb dari Kominfo,https://covid19.go.id/p/hoax-buster/salah-bantuan-pulsa-200-ribu-dan-kuota-75-gb-dari-kominfo
2021-02-07,[SALAH] Jakarta tanggal 12-15 Februari Lockdown,https://covid19.go.id/p/hoax-buster/salah-jakarta-tanggal-12-15-februari-lockdown
2021-02-07,"[SALAH] “Setelah difucksin, otak jadi Lelet”",https://covid19.go.id/p/hoax-buster/salah-setelah-difucksin-otak-jadi-lelet
2021-02-07,[SALAH] Imbauan Penutupan Pasar dan Tempat Wisata DIY oleh Sri Sultan HB X,https://covid19.go.id/p/hoax-buster/salah-imbauan-penutupan-pasar-dan-tempat-wisata-diy-oleh-sri-sultan-hb-x
2021-02-07,[SALAH] “Isran Noor: Kantor yang buka akan kami rudal”,https://covid19.go.id/p/hoax-buster/salah-isran-noor-kantor-yang-buka-akan-kami-rudal
2021-02-07,[SALAH] Yahya Waloni Menuai Balasan dari Ucapannya yang Menantang Covid-19 dan Enggan Menggunakan Masker,https://covid19.go.id/p/hoax-buster/salah-yahya-waloni-menuai-balasan-dari-ucapannya-yang-menantang-covid-19-dan-enggan-menggunakan-masker
2021-02-07,[SALAH] Obat Klorin Dioksida Temuan Prof Dr Richard Claproth Dapat Menyembuhkan Covid-19,https://covid19.go.id/p/hoax-buster/salah-obat-klorin-dioksida-temuan-prof-dr-richard-claproth-dapat-menyembuhkan-covid-19
2021-02-06,[SALAH] Video Air Rebusan Belimbing Wuluh Dapat Mencegah dan Menyembuhkan Covid-19,https://covid19.go.id/p/hoax-buster/salah-video-air-rebusan-belimbing-wuluh-dapat-mencegah-dan-menyembuhkan-covid-19
2021-02-06,[SALAH] Penjualan GeNose C19 Seharga 75 Juta di Facebook,https://covid19.go.id/p/hoax-buster/salah-penjualan-genose-c19-seharga-75-juta-di-facebook
2021-02-06,[SALAH] “PSBB jawa & Bali di perpanjang sampai 28 Maret 2021”,https://covid19.go.id/p/hoax-buster/salah-psbb-jawa-bali-di-perpanjang-sampai-28-maret-2021
2021-02-05,[SALAH] Ramuan Penangkal Covid-19 oleh Kemenkes,https://covid19.go.id/p/hoax-buster/salah-ramuan-penangkal-covid-19-oleh-kemenkes
2021-02-04,Misinformasi: Informasi Daftar Harga Pelayanan Vaksin COVID-19 RS Pelni,https://covid19.go.id/p/hoax-buster/misinformasi-informasi-daftar-harga-pelayanan-vaksin-covid-19-rs-pelni
2021-02-03,[SALAH] Menteri Kesehatan Thailand Menangis Saat Disuntik Vaksin Covid-19,https://covid19.go.id/p/hoax-buster/salah-menteri-kesehatan-thailand-menangis-saat-disuntik-vaksin-covid-19
2021-02-03,[SALAH] Bantuan Covid-19 untuk Pemilik SIM A dan C oleh Asuransi Jasa Raharja,https://covid19.go.id/p/hoax-buster/salah-bantuan-covid-19-untuk-pemilik-sim-dan-c-oleh-asuransi-jasa-raharja
2021-02-03,[SALAH] “Satu2nya negara yg tidak ada COVID19-nya TANZANIA. Mereka gak pernah adakan Rapid Test n PCR kepada penduduknya”,https://covid19.go.id/p/hoax-buster/salah-satu2nya-negara-yg-tidak-ada-covid19-nya-tanzania-mereka-gak-pernah-adakan-rapid-test-n-pcr-kepada-penduduknya
2021-02-02,"Masyarakat Harus Waspada, Ada 1402 Hoaks Terkait COVID-19",https://covid19.go.id/p/hoax-buster/masyarakat-harus-waspada-ada-1402-hoaks-terkait-covid-19
2021-02-02,"[SALAH] “test Ge Nose C19, Mudah n murah. Rp 15 rb, 10 detik, akurasi 99,9%. Gak hrs swab, gak hrs diambil darah”",https://covid19.go.id/p/hoax-buster/salah-test-ge-nose-c19-mudah-n-murah-rp-15-rb-10-detik-akurasi-999-gak-hrs-swab-gak-hrs-diambil-darah
2021-02-02,[SALAH] Pesan Berantai “Paradox vaksin”,https://covid19.go.id/p/hoax-buster/salah-pesan-berantai-paradox-vaksin
2021-02-01,Hoaks: Program Bantuan IVIG Gratis Khusus Bagi Tenaga Kesehatan yang Terinfeksi COVID-19,https://covid19.go.id/p/hoax-buster/hoaks-program-bantuan-ivig-gratis-khusus-bagi-tenaga-kesehatan-yang-terinfeksi-covid-19
2021-02-01,[SALAH] Video “Anda Harus Tahu Kebenaran ada Jarum Suntik/Spuit Palsu Dipersiapkan untuk Para Pemimpin Dunia”,https://covid19.go.id/p/hoax-buster/salah-video-anda-harus-tahu-kebenaran-ada-jarum-suntikspuit-palsu-dipersiapkan-untuk-para-pemimpin-dunia
2021-02-01,"[SALAH] Video “Cawapres USA Kamala Harris disuntik va*sin disiarkan live di TV, Sadarlah Kebohongan sedang di lancarkan”",https://covid19.go.id/p/hoax-buster/salah-video-cawapres-usa-kamala-harris-disuntik-vasin-disiarkan-live-di-tv-sadarlah-kebohongan-sedang-di-lancarkan
2021-01-31,[SALAH] “Gereja Haramkan Vaksin kok MUI Halalkan Vaksin?”,https://covid19.go.id/p/hoax-buster/salah-gereja-haramkan-vaksin-kok-mui-halalkan-vaksin
2021-01-30,Hoaks: Gereja Haramkan Vaksin,https://covid19.go.id/p/hoax-buster/hoaks-gereja-haramkan-vaksin
2021-01-28,[SALAH] Lianhua Qingwen Dapat Digunakan Sebagai Obat Covid-19,https://covid19.go.id/p/hoax-buster/salah-lianhua-qingwen-dapat-digunakan-sebagai-obat-covid-19
2021-01-28,[SALAH] Nomor Palsu Satgas Covid-19 Beredar di Whatsapp,https://covid19.go.id/p/hoax-buster/salah-nomor-palsu-satgas-covid-19-beredar-di-whatsapp
2021-01-28,[SALAH] Berkumur dengan Air Hangat dan Air Garam Dapat Menghilangkan Virus Corona,https://covid19.go.id/p/hoax-buster/salah-berkumur-dengan-air-hangat-dan-air-garam-dapat-menghilangkan-virus-corona
2021-01-27,"Banyak Hoaks COVID-19, Masyarakat Harus Saring Info yang Diterima",https://covid19.go.id/p/hoax-buster/banyak-hoaks-covid-19-masyarakat-harus-saring-info-yang-diterima
2021-01-27,[SALAH] Minum Air Kelapa Sebagai Penangkal Racun Usai Divaksin,https://covid19.go.id/p/hoax-buster/salah-minum-air-kelapa-sebagai-penangkal-racun-usai-divaksin
2021-01-26,[SALAH] Kumham Hapus Sanksi Pidana setelah Anak Buah Megawati Tolak Vaksin,https://covid19.go.id/p/hoax-buster/salah-kumham-hapus-sanksi-pidana-setelah-anak-buah-megawati-tolak-vaksin
2021-01-26,Hoaks: Nomor Telepon Satgas COVID-19 DKI Salah,https://covid19.go.id/p/hoax-buster/hoaks-nomor-telepon-satgas-covid-19-dki-salah
2021-01-25,"[SALAH] Karena Disuntik Vaksin, Dokter di Palembang Meninggal",https://covid19.go.id/p/hoax-buster/salah-karena-disuntik-vaksin-dokter-di-palembang-meninggal
2021-01-25,[HOAKS] Nomor Telepon Satgas Covid-19 DKI Jakarta,https://covid19.go.id/p/hoax-buster/hoaks-nomor-telepon-satgas-covid-19-dki-jakarta
2021-01-24,[SALAH] “Julio Iglesias meninggal karena covid19”,https://covid19.go.id/p/hoax-buster/salah-julio-iglesias-meninggal-karena-covid19
2021-01-24,"[SALAH] “Kesan Abdul Somad Saat Divaksin: Ndak Terasa Sakit, Tak Sesakit Ditinggal Pas Lagi Sayang-Sayangnya”",https://covid19.go.id/p/hoax-buster/salah-kesan-abdul-somad-saat-divaksin-ndak-terasa-sakit-tak-sesakit-ditinggal-pas-lagi-sayang-sayangnya
2021-01-24,[SALAH] Foto “anak korban vaksinasi covid”,https://covid19.go.id/p/hoax-buster/salah-foto-anak-korban-vaksinasi-covid
2021-01-23,[SALAH] Indonesia Tidak Dapat Menggugat Jika Vaksin Bermasalah,https://covid19.go.id/p/hoax-buster/salah-indonesia-tidak-dapat-menggugat-jika-vaksin-bermasalah
2021-01-23,[SALAH] Surat Perintah Karantina Selama Dua Minggu bagi Warga Amerika Serikat,https://covid19.go.id/p/hoax-buster/salah-surat-perintah-karantina-selama-dua-minggu-bagi-warga-amerika-serikat
2021-01-23,[SALAH] “Ada 32 hotel di Jakarta untuk ISOLASI MANDIRI yang biayanya Ditanggung Pemerintah”,https://covid19.go.id/p/hoax-buster/salah-ada-32-hotel-di-jakarta-untuk-isolasi-mandiri-yang-biayanya-ditanggung-pemerintah
2021-01-23,[SALAH] Ketua BPOM Ditekan dan Diancam Untuk Keluarkan Vaksin Sinovac,https://covid19.go.id/p/hoax-buster/salah-ketua-bpom-ditekan-dan-diancam-untuk-keluarkan-vaksin-sinovac
2021-01-22,[SALAH] “VAKSINASI PRESIDEN HARUS DIULANG DAN HATI-HATI DENGAN VAKSINASI”,https://covid19.go.id/p/hoax-buster/salah-vaksinasi-presiden-harus-diulang-dan-hati-hati-dengan-vaksinasi
2021-01-21,[SALAH] Tangkapan Layar Video CNN Memberitakan Rakyat akan dibunuh oleh Vaksin dari Tiongkok,https://covid19.go.id/p/hoax-buster/salah-tangkapan-layar-video-cnn-memberitakan-rakyat-akan-dibunuh-oleh-vaksin-dari-tiongkok
2021-01-21,[SALAH] Diagram Chip 5G pada Vaksin Covid-19,https://covid19.go.id/p/hoax-buster/salah-diagram-chip-5g-pada-vaksin-covid-19
2021-01-21,[SALAH] Gelang Power Balance Dapat Menyembuhkan Corona,https://covid19.go.id/p/hoax-buster/salah-gelang-power-balance-dapat-menyembuhkan-corona
2021-01-21,[SALAH] Obat COVID-19 Dexamethasone Lebih Murah dari Harga Vaksin COVID-19,https://covid19.go.id/p/hoax-buster/salah-obat-covid-19-dexamethasone-lebih-murah-dari-harga-vaksin-covid-19
2021-01-21,[SALAH] Razia Masker Serentak di Seluruh Indonesia Dengan Denda Rp250 Ribu,https://covid19.go.id/p/hoax-buster/salah-razia-masker-serentak-di-seluruh-indonesia-dengan-denda-rp250-ribu
2021-01-21,[SALAH] Penjelasan Erick Thohir Terkait Chip COVID-19 dalam Vaksin Dapat Mengontrol Manusia Seumur Hidup,https://covid19.go.id/p/hoax-buster/salah-penjelasan-erick-thohir-terkait-chip-covid-19-dalam-vaksin-dapat-mengontrol-manusia-seumur-hidup
2021-01-20,Hoaks: Cairan Vaksin COVID-19 Tidak Masuk ke Tubuh Presiden Joko Widodo,https://covid19.go.id/p/hoax-buster/hoaks-cairan-vaksin-covid-19-tidak-masuk-ke-tubuh-presiden-joko-widodo
2021-01-20,[SALAH] “5 cara utk meningkatkan ANTI BODY” dari Regu Pembasmi Covid-19,https://covid19.go.id/p/hoax-buster/salah-5-cara-utk-meningkatkan-anti-body-dari-regu-pembasmi-covid-19
2021-01-20,[SALAH] Video Pemakaman Syeikh Ali Jaber,https://covid19.go.id/p/hoax-buster/salah-video-pemakaman-syeikh-ali-jaber
2021-01-20,[SALAH] Video Bill Gates Rapat dengan CIA Mengenai Vaksin Pada Tahun 2005,https://covid19.go.id/p/hoax-buster/salah-video-bill-gates-rapat-dengan-cia-mengenai-vaksin-pada-tahun-2005
2021-01-19,Hoaks: Vaksin COVID-19 memiliki Chip yang dapat Melacak Orang,https://covid19.go.id/p/hoax-buster/hoaks-vaksin-covid-19-memiliki-chip-yang-dapat-melacak-orang
2021-01-19,[SALAH] Video Puluhan Santri Pingsan Setelah Vaksin Covid-19 Sinovac,https://covid19.go.id/p/hoax-buster/salah-video-puluhan-santri-pingsan-setelah-vaksin-covid-19-sinovac
2021-01-19,[SALAH] Singapura Hentikan Vaksinasi Setelah 48 Orang Meninggal di Negaranya,https://covid19.go.id/p/hoax-buster/salah-singapura-hentikan-vaksinasi-setelah-48-orang-meninggal-di-negaranya
2021-01-19,[SALAH] Video “Setelah disuntik vaksin pingsan tak sadarkan diri”,https://covid19.go.id/p/hoax-buster/salah-video-setelah-disuntik-vaksin-pingsan-tak-sadarkan-diri
2021-01-18,Hoaks: Danramil Kebomas di Gresik Meninggal Akibat Disuntik Vaksin COVID-19,https://covid19.go.id/p/hoax-buster/hoaks-danramil-kebomas-di-gresik-meninggal-akibat-disuntik-vaksin-covid-19
2021-01-18,Hoaks: Vaksin yang Dipakai Jokowi Tidak Asli karena Harus Menggunakan Alat Suntik,https://covid19.go.id/p/hoax-buster/hoaks-vaksin-yang-dipakai-jokowi-tidak-asli-karena-harus-menggunakan-alat-suntik
2021-01-18,[SALAH] “Kasdim 0817 Gresik Mayor Sugeng Riyadi meninggal akibat disuntik vaksin”,https://covid19.go.id/p/hoax-buster/salah-kasdim-0817-gresik-mayor-sugeng-riyadi-meninggal-akibat-disuntik-vaksin
2021-01-18,[SALAH] Merokok Bisa Menghadang Virus Corona,https://covid19.go.id/p/hoax-buster/salah-merokok-bisa-menghadang-virus-corona
2021-01-18,[SALAH] “Vaksin covid-19 itu telah bermutasi menjadi ribuan covid-19 baru di seluruh dunia”,https://covid19.go.id/p/hoax-buster/salah-vaksin-covid-19-itu-telah-bermutasi-menjadi-ribuan-covid-19-baru-di-seluruh-dunia
2021-01-18,[SALAH] Pembagian Masker Gratis Dicampur Obat Bius,https://covid19.go.id/p/hoax-buster/salah-pembagian-masker-gratis-dicampur-obat-bius
2021-01-17,[SALAH] “Cairan nya Masih Utuh Udah di Cabut Aaaja Mao Bohongin Rakyat Hadehhh”,https://covid19.go.id/p/hoax-buster/salah-cairan-nya-masih-utuh-udah-di-cabut-aaaja-mao-bohongin-rakyat-hadehhh
2021-01-17,"[SALAH] Bantuan Pulsa Sebesar Rp200 Ribu untuk Guru, Dosen, dan Pelajar",https://covid19.go.id/p/hoax-buster/salah-bantuan-pulsa-sebesar-rp200-ribu-untuk-guru-dosen-dan-pelajar
2021-01-17,"[SALAH] Jokowi Bukan Disuntik Vaksin, Melainkan Suntik Vitamin",https://covid19.go.id/p/hoax-buster/salah-jokowi-bukan-disuntik-vaksin-melainkan-suntik-vitamin
2021-01-17,"[SALAH] “LUPA SEMUANYA , SBY SEMAKIN PARAH KASIHAN! SBY JADI BEGINI”",https://covid19.go.id/p/hoax-buster/salah-lupa-semuanya-sby-semakin-parah-kasihan-sby-jadi-begini
2021-01-17,"[SALAH] Jika Sudah Disuntik Vaksin Covid-19, Tidak Perlu Mematuhi Protokol Kesehatan",https://covid19.go.id/p/hoax-buster/salah-jika-sudah-disuntik-vaksin-covid-19-tidak-perlu-mematuhi-protokol-kesehatan
2021-01-17,[SALAH] Pesan Berantai Info Donor Plasma Oleh Blood For Life Indonesia,https://covid19.go.id/p/hoax-buster/salah-pesan-berantai-info-donor-plasma-oleh-blood-life-indonesia
2021-01-16,"[SALAH] “Berita Terbaru Hari Ini ~ 48 Orang Te.was Setelah Di Vaksin Coro.na, Agenda Ja.hat Re.zim Terungkap!”",https://covid19.go.id/p/hoax-buster/salah-berita-terbaru-hari-ini-48-orang-tewas-setelah-di-vaksin-corona-agenda-jahat-rezim-terungkap
2021-01-16,[SALAH] “Kronologi Syekh Ali Jabar Wafat 2 jam sebelum beliau wafat tak disangka ternyata karna vaksin ini??”,https://covid19.go.id/p/hoax-buster/salah-kronologi-syekh-ali-jabar-wafat-2-jam-sebelum-beliau-wafat-tak-disangka-ternyata-karna-vaksin-ini
2021-01-16,[SALAH] “Ketua Fraksi PDIP saja ga mau di vaksin”,https://covid19.go.id/p/hoax-buster/salah-ketua-fraksi-pdip-saja-ga-mau-di-vaksin
2021-01-16,[SALAH] Jakarta Zona Hitam,https://covid19.go.id/p/hoax-buster/salah-jakarta-zona-hitam
